Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.10.10.10-36.92.120.241-22-53-17,36.92.120.241,53,10.10.10.10,22,17,21/09/2021 04:45:24 PM,354079,7,1,10304.0,1472.0,1472.0,1472.0,1472.0,0.0,1472.0,1472.0,1472.0,0.0,33258.11471451286,22.593827931054935,50582.71428571428,81145.7447081367,232060.0,7497.0,310067.0,51677.83333333333,88834.02648178606,232060.0,7497.0,0,0,0,0,0,0,0,0,0,56,8,19.76959943967307,2.824228491381867,1472.0,1472.0,1472.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,1656.0,1472.0,1472.0,0,0,0,0,0,0,7,10304,1,1472,-1,-1,7,0,0,0,0,0,0,0,0,0,No Label
162.159.137.232-10.10.10.10-443-42960-6,162.159.137.232,443,10.10.10.10,42960,6,21/09/2021 04:45:24 PM,28928010,30,1,1582.0,0.0,1582.0,0.0,52.733333333333334,288.8323619910575,0.0,0.0,0.0,0.0,54.68748109531212,1.0716257357488468,964267.0000000001,228770.1218957731,1030521.0,121088.0,2.8806922E7,993342.1379310343,167147.3814725291,1030521.0,124401.0,0,0,0,0,0,0,0,0,0,600,20,1.0370571636279162,0.03456857212093054,0.0,1582.0,49.4375,279.6607319592795,78210.12499999996,0,0,0,0,1,0,0,0,0.0,51.03225806451613,52.733333333333334,0.0,0,0,0,0,0,0,30,1582,1,0,-1,148,1,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-45.173.228.161-22-53-17,45.173.228.161,53,10.10.10.10,22,17,21/09/2021 04:45:26 PM,43,1,1,30.0,30.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,0.0,1395348.8372093022,46511.62790697674,43.0,0.0,43.0,43.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,23255.81395348837,23255.81395348837,30.0,30.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,45.0,30.0,30.0,0,0,0,0,0,0,1,30,1,30,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-36.89.97.41-0-0-0,36.89.97.41,0,10.10.10.10,0,0,21/09/2021 04:45:30 PM,68167,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.339709830269776,68167.0,0.0,68167.0,68167.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.669854915134888,14.669854915134888,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-94.26.102.30-0-0-0,94.26.102.30,0,10.10.10.10,0,0,21/09/2021 04:45:33 PM,7134,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.3476310625175,7134.0,0.0,7134.0,7134.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.17381553125875,140.17381553125875,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-36.94.95.242-22-53-17,36.94.95.242,53,10.10.10.10,22,17,21/09/2021 04:45:27 PM,69,3,1,90.0,30.0,30.0,30.0,30.0,0.0,30.0,30.0,30.0,0.0,1739130.4347826089,57971.014492753624,23.0,39.83716857408418,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,24,8,43478.260869565216,14492.753623188406,30.0,30.0,30.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,37.5,30.0,30.0,0,0,0,0,0,0,3,90,1,30,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
185.190.149.145-10.10.10.10-0-0-0,185.190.149.145,0,10.10.10.10,0,0,21/09/2021 04:45:31 PM,23336,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.1134727459719,4667.2,9292.505673928858,21210.0,0.0,23336.0,5834.0,10298.44975388691,21210.0,1.0,0,0,0,0,0,0,0,0,0,0,0,214.26122728830993,42.85224545766199,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.217.194.153-10.10.10.10-443-30194-6,172.217.194.153,443,10.10.10.10,30194,6,21/09/2021 04:45:25 PM,24512257,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12238775074853367,1.22561285E7,5837984.601240783,1.6384207E7,8128050.0,1.6384207E7,1.6384207E7,0.0,1.6384207E7,1.6384207E7,0,0,0,0,0,0,0,0,0,64,32,0.08159183383235578,0.04079591691617789,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,65535,0,0,0,0,0,0,1.22561285E7,5837984.601240783,1.6384207E7,8128050.0,No Label
136.243.174.154-10.10.10.10-46446-9113-6,136.243.174.154,46446,10.10.10.10,9113,6,21/09/2021 04:45:31 PM,20000993,5,1,508.0,254.0,254.0,0.0,101.6,139.1215296063122,254.0,254.0,254.0,0.0,38.098108428916504,0.2999851057395,4000198.6,5476288.422096009,9999235.0,823.0,2.000017E7,5000042.5,5772497.525352061,9999235.0,885.0,0,0,0,0,0,0,1,0,0,160,32,0.24998758811625002,0.049997517623250005,0.0,254.0,145.14285714285714,135.7687108915116,18433.14285714286,0,0,0,1,1,0,0,0,0.0,169.33333333333334,101.6,254.0,0,0,0,0,0,0,5,508,1,254,-1,21,2,0,854.0,43.840620433565945,885.0,823.0,9999172.0,89.09545442950498,9999235.0,9999109.0,No Label
136.243.174.154-10.10.10.10-15738-9100-6,136.243.174.154,15738,10.10.10.10,9100,6,21/09/2021 04:45:27 PM,20029421,19,1,762.0,0.0,254.0,0.0,40.10526315789473,95.1571184567001,0.0,0.0,0.0,0.0,38.04403532183981,0.9985311108094438,1054180.0526315789,3142670.765704201,9974021.0,0.0,2.0029157E7,1112730.9444444445,3223100.3066853737,9974021.0,0.0,0,0,0,0,0,0,0,0,0,608,40,0.9486045552689716,0.04992655554047219,0.0,254.0,36.28571428571428,91.07642003128079,8294.914285714285,0,1,0,0,0,0,0,0,0.0,38.1,40.10526315789474,0.0,0,0,0,0,0,0,19,762,1,0,-1,42340,3,0,27432.5,2017.3756467252201,28859.0,26006.0,9972138.0,2662.964137948538,9974021.0,9970255.0,No Label
10.10.10.10-84.27.192.106-22-51625-6,84.27.192.106,51625,10.10.10.10,22,6,21/09/2021 04:45:41 PM,36834,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.44648965629581,18417.0,20323.66310486375,32788.0,4046.0,4046.0,4046.0,0.0,4046.0,4046.0,0,0,0,0,0,0,0,0,0,40,32,54.29765977086388,27.14882988543194,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-84.27.192.106-22-51626-6,84.27.192.106,51626,10.10.10.10,22,6,21/09/2021 04:45:42 PM,43076,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.64434952177547,21538.0,23020.568368309243,37816.0,5260.0,5260.0,5260.0,0.0,5260.0,5260.0,0,0,0,0,0,0,0,0,0,40,32,46.429566347850304,23.214783173925152,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-84.197.144.127-8080-61420-6,84.197.144.127,61420,10.10.10.10,8080,6,21/09/2021 04:45:24 PM,18120183,11,1,35.0,0.0,35.0,0.0,3.1818181818181817,10.552897060221728,0.0,0.0,0.0,0.0,1.9315478215644952,0.6622449673935412,1647289.3636363638,786497.0962707076,2011886.0,29777.0,1.6119904E7,1611990.4000000001,819804.5141444393,2011886.0,29777.0,0,0,0,0,0,0,0,0,0,220,20,0.6070578867774128,0.05518708061612843,0.0,35.0,2.692307692307692,9.70725343394151,94.23076923076923,0,0,0,0,1,0,0,0,0.0,2.9166666666666665,3.1818181818181817,0.0,0,0,0,0,0,0,11,35,1,0,-1,1021,1,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-84.27.192.106-22-51627-6,84.27.192.106,51627,10.10.10.10,22,6,21/09/2021 04:45:43 PM,38602,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.71618050878193,19301.0,19989.908704143698,33436.0,5166.0,5166.0,5166.0,0.0,5166.0,5166.0,0,0,0,0,0,0,0,0,0,40,32,51.81078700585462,25.90539350292731,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-84.27.192.106-22-51628-6,84.27.192.106,51628,10.10.10.10,22,6,21/09/2021 04:45:44 PM,38137,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.66376484778561,19068.5,26965.51710054899,38136.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,40,32,52.442509898523745,26.221254949261873,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-84.27.192.106-22-51629-6,84.27.192.106,51629,10.10.10.10,22,6,21/09/2021 04:45:45 PM,39708,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.55152614082805,19854.0,21136.83590322828,34800.0,4908.0,4908.0,4908.0,0.0,4908.0,4908.0,0,0,0,0,0,0,0,0,0,40,32,50.367684093885366,25.183842046942683,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-84.27.192.106-22-51630-6,84.27.192.106,51630,10.10.10.10,22,6,21/09/2021 04:45:46 PM,44780,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.99419383653417,22390.0,25375.233949660444,40333.0,4447.0,4447.0,4447.0,0.0,4447.0,4447.0,0,0,0,0,0,0,0,0,0,40,32,44.662795891022775,22.331397945511387,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-84.27.192.106-22-51631-6,84.27.192.106,51631,10.10.10.10,22,6,21/09/2021 04:45:47 PM,34014,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.19897689186804,17007.0,24048.701628154482,34012.0,2.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,0,0,0,0,40,32,58.79931792791203,29.399658963956014,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
136.243.174.154-10.10.10.10-18282-9100-6,136.243.174.154,18282,10.10.10.10,9100,6,21/09/2021 04:45:32 PM,15431108,2,1,254.0,0.0,254.0,0.0,127.0,179.60512242138307,0.0,0.0,0.0,0.0,16.460256774821353,0.1944124815923782,7715554.0,1.0584602211621936E7,1.5199998E7,231110.0,231110.0,231110.0,0.0,231110.0,231110.0,0,0,0,0,0,0,0,0,0,64,32,0.12960832106158546,0.06480416053079273,0.0,254.0,63.5,127.0,16129.0,0,0,0,0,1,0,0,0,0.0,84.66666666666667,127.0,0.0,0,0,0,0,0,0,2,254,1,0,-1,335,1,0,0,0,0,0,1.5199998E7,0.0,1.5199998E7,1.5199998E7,No Label
10.10.10.10-84.27.192.106-22-51632-6,84.27.192.106,51632,10.10.10.10,22,6,21/09/2021 04:45:48 PM,64907,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.21997627374551,32453.5,38594.59522394295,59744.0,5163.0,5163.0,5163.0,0.0,5163.0,5163.0,0,0,0,0,0,0,0,0,0,40,32,30.813317515830338,15.406658757915169,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-84.27.192.106-22-51633-6,84.27.192.106,51633,10.10.10.10,22,6,21/09/2021 04:45:49 PM,53678,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.888818510376694,26839.0,27837.379761752003,46523.0,7155.0,7155.0,7155.0,0.0,7155.0,7155.0,0,0,0,0,0,0,0,0,0,40,32,37.25921234025113,18.629606170125566,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-84.27.192.106-22-51634-6,84.27.192.106,51634,10.10.10.10,22,6,21/09/2021 04:45:50 PM,39566,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.82267603497954,19783.0,21496.046148071044,34983.0,4583.0,4583.0,4583.0,0.0,4583.0,4583.0,0,0,0,0,0,0,0,0,0,40,32,50.54845068998635,25.274225344993177,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
172.67.216.193-10.10.10.10-443-40158-6,172.67.216.193,443,10.10.10.10,40158,6,21/09/2021 04:45:50 PM,142257,8,1,4320.0,0.0,2914.0,0.0,540.0,1078.055922217661,0.0,0.0,0.0,0.0,30367.57417912651,63.265779539846896,17782.125,20043.520031867087,50212.0,1.0,108541.0,15505.857142857143,20502.19795882522,50212.0,1.0,0,0,0,0,0,0,0,0,0,160,32,56.23624847986391,7.029531059982989,0.0,2914.0,431.99999999999994,977.6384244130796,955776.8888888889,0,1,0,0,1,0,0,0,0.0,480.0,540.0,0.0,0,0,0,0,0,0,8,4320,1,0,-1,65535,2,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-84.27.192.106-22-51635-6,84.27.192.106,51635,10.10.10.10,22,6,21/09/2021 04:45:51 PM,37382,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.25252795463058,18691.0,26433.06569431552,37382.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,40,32,53.50168530308705,26.750842651543525,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-84.27.192.106-22-58794-6,84.27.192.106,58794,10.10.10.10,22,6,21/09/2021 04:45:52 PM,38387,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.15145752468284,19193.5,20841.972375473488,33931.0,4456.0,4456.0,4456.0,0.0,4456.0,4456.0,0,0,0,0,0,0,0,0,0,40,32,52.10097168312189,26.050485841560945,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
10.10.10.10-84.27.192.106-22-58795-6,84.27.192.106,58795,10.10.10.10,22,6,21/09/2021 04:45:53 PM,38382,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.1616382679381,19191.0,20002.636626205058,33335.0,5047.0,5047.0,5047.0,0.0,5047.0,5047.0,0,0,0,0,0,0,0,0,0,40,32,52.10775884529207,26.053879422646034,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,No Label
